nom,prenom,age,taille,poids,sexe,sport_licence,niveau_etude,region,smoker,nationalité_francaise,revenu_estime_mois,situation_familiale,historique_credits,risque_personnel,score_credit,loyer_mensuel,montant_pret,anciennete_compte_jours
Parker,Stephanie,36.0,180.9,85.3,F,non,bac,Île-de-France,oui,non,3675.0,célibataire,2.0,0.48,486.0,10000.0,500.0,1723.0
Campbell,Sydney,73.0,164.5,78.7,F,oui,bac,Hauts-de-France,non,oui,2309.0,marié,2.0,0.13,463.4,5000.0,7932.349340047482,2103.0
Moore,Sarah,72.0,162.0,31.9,F,non,aucun,Auvergne-Rhône-Alpes,non,oui,3517.0,marié,2.0,0.34,466.2,945.66,6540.562112835113,348.0
Allen,Kiara,42.0,189.1,66.2,F,non,bac+2,Normandie,oui,non,949.0,veuf,2.0,0.47,530.0,10000.0,500.0,451.0
Garcia,Brandon,71.0,164.2,59.4,H,oui,aucun,Bretagne,oui,oui,2826.0,veuf,3.0,0.86,500.0,10000.0,1506.0055268628669,1059.0
Peters,Jimmy,25.0,169.4,68.0,F,oui,bac,Normandie,oui,non,3248.0,marié,3.0,0.2,393.0,5000.0,500.0,477.0
Alvarez,Mary,57.0,175.5,51.1,F,oui,doctorat,Provence-Alpes-Côte d’Azur,non,oui,3964.0,marié,2.0,0.66,572.0,10000.0,25624.297927761687,1631.0
Armstrong,Tanya,21.0,166.8,75.5,F,oui,master,Normandie,oui,oui,1895.0,marié,3.0,0.56,664.8,1065.42,12336.53528615578,1867.0
Freeman,William,63.0,180.8,66.2,H,oui,aucun,Bretagne,oui,oui,500.0,célibataire,0.0,0.66,488.0,6160.7699999999995,500.0,1582.0
Wood,Steven,68.0,161.6,99.2,H,non,bac+2,Hauts-de-France,oui,non,5067.0,marié,4.0,0.5,309.0,623.03,500.0,2085.0
Wiggins,Ryan,62.0,151.7,79.6,H,oui,bac+2,Occitanie,oui,non,2303.0,veuf,0.0,0.69,546.6,10000.0,500.0,622.0
Hale,Kenneth,73.0,170.6,74.2,F,oui,bac,Provence-Alpes-Côte d’Azur,non,oui,627.0,marié,2.0,0.06,331.0,575.3,3492.8965509027084,2125.0
Hicks,Timothy,46.0,159.6,58.4,H,oui,doctorat,Corse,oui,oui,2635.0,marié,0.0,0.67,694.0,5000.0,20234.700501836604,2263.0
Simon,Tiffany,20.0,175.9,57.8,H,oui,master,Auvergne-Rhône-Alpes,non,oui,3174.0,marié,1.0,0.72,404.0,10000.0,26107.51590033502,1640.0
Pearson,Billy,58.0,156.6,62.6,H,non,doctorat,Corse,oui,non,3452.0,veuf,2.0,1.0,616.4,5000.0,500.0,801.0
Phillips,Pamela,21.0,159.7,69.4,F,non,doctorat,Provence-Alpes-Côte d’Azur,oui,non,1485.0,veuf,2.0,0.65,511.4,10000.0,500.0,986.0
Clarke,Anthony,28.0,175.9,64.1,F,oui,doctorat,Île-de-France,oui,oui,2276.0,marié,2.0,0.44,501.0,5000.0,21152.861924833855,2206.0
Ponce,Michael,61.0,150.9,73.7,F,oui,bac,Normandie,oui,oui,2874.0,marié,1.0,0.26,381.0,3504.6299999999997,500.0,1103.0
Mooney,Todd,39.0,169.0,75.1,F,oui,aucun,Île-de-France,oui,oui,4250.0,célibataire,3.0,0.16,590.8,6172.682,3657.856153392171,1007.0
White,John,58.0,165.0,62.9,H,non,bac,Auvergne-Rhône-Alpes,non,non,4117.0,célibataire,4.0,0.65,737.0,5000.0,500.0,1076.0
Castaneda,Mary,61.0,174.0,79.1,F,non,bac,Occitanie,non,non,5418.0,veuf,3.0,0.56,616.8,10000.0,500.0,1259.0
Long,Travis,51.0,174.1,59.7,H,oui,bac+2,Normandie,non,non,3649.0,célibataire,5.0,0.02,710.0,5000.0,10392.343107506122,362.0
Jones,Pamela,20.0,168.9,50.8,F,oui,master,Auvergne-Rhône-Alpes,oui,non,2344.0,divorcé,1.0,0.54,716.0,5000.0,500.0,1541.0
Soto,Jeffrey,70.0,166.0,91.1,F,oui,bac+2,Provence-Alpes-Côte d’Azur,non,oui,4462.0,célibataire,0.0,0.05,551.2,8226.112,34864.54582037728,1495.0
Taylor,Nicole,75.0,161.6,59.6,F,non,master,Corse,non,non,1801.0,célibataire,2.0,0.57,531.0,5000.0,500.0,634.0
Brown,Tracy,71.0,167.6,49.0,H,oui,bac+2,Bretagne,non,oui,832.0,marié,3.0,0.4,512.0,10000.0,18774.77922395446,1012.0
Arroyo,Ashley,23.0,180.6,75.9,H,oui,master,Bretagne,non,oui,3337.0,divorcé,3.0,0.54,633.8,10000.0,39913.545442220304,700.0
Williams,Laura,65.0,176.5,80.1,F,non,bac,Hauts-de-France,oui,oui,3392.0,marié,5.0,0.03,412.0,5000.0,500.0,1839.0
Gill,Karen,48.0,173.6,70.3,F,oui,master,Corse,oui,non,2678.0,divorcé,2.0,0.81,615.4,4332.846,500.0,1825.0
Martin,Diane,62.0,171.4,67.5,F,non,bac,Hauts-de-France,non,non,2498.0,marié,3.0,0.9,422.8,6156.154,500.0,1762.0
King,Kristy,32.0,186.0,88.4,F,oui,doctorat,Corse,oui,non,3121.0,divorcé,2.0,0.77,734.0,10000.0,500.0,2055.0
Rogers,Michelle,52.0,183.3,81.5,H,non,master,Hauts-de-France,non,non,2763.0,marié,4.0,0.9,836.0,7233.9839999999995,500.0,2050.0
Miller,Patrick,28.0,159.4,79.4,H,oui,aucun,Auvergne-Rhône-Alpes,non,non,2091.0,divorcé,3.0,0.09,624.2,6078.986,500.0,1692.0
Randall,Stacy,65.0,163.5,72.7,F,non,master,Normandie,non,oui,500.0,célibataire,1.0,0.54,718.6,829.45,7533.546825284192,2136.0
Wong,James,62.0,160.3,82.5,F,oui,master,Hauts-de-France,oui,non,1424.0,divorcé,4.0,0.92,483.6,10000.0,500.0,758.0
Anderson,Joseph,59.0,171.8,49.8,H,oui,doctorat,Occitanie,oui,oui,2829.0,veuf,4.0,0.19,670.2,5000.0,24156.07663617894,1261.0
Poole,Brian,48.0,161.9,68.5,H,oui,aucun,Auvergne-Rhône-Alpes,non,non,1168.0,marié,3.0,0.68,516.2,10000.0,500.0,320.0
Weeks,John,59.0,158.0,49.0,F,oui,bac,Île-de-France,non,oui,500.0,marié,5.0,0.96,542.0,5000.0,12880.28442840676,1601.0
Ramirez,Nicole,43.0,177.1,51.4,H,non,bac,Normandie,non,non,2109.0,divorcé,3.0,0.85,420.0,2560.4739999999997,500.0,1269.0
Tapia,Jonathan,72.0,169.8,68.6,H,oui,bac+2,Occitanie,oui,oui,3143.0,célibataire,2.0,0.48,592.0,7000.0,16787.149367299113,612.0
Martinez,Stephanie,19.0,166.0,77.0,H,non,bac+2,Occitanie,non,oui,2856.0,marié,4.0,0.06,715.0,5107.022,13537.226653486512,367.0
Vaughn,Theresa,28.0,157.3,96.1,H,oui,master,Occitanie,non,non,2330.0,divorcé,3.0,0.01,694.8,10000.0,5139.944002422777,1807.0
Dunlap,James,63.0,163.0,96.7,H,non,bac,Provence-Alpes-Côte d’Azur,oui,oui,2632.0,marié,1.0,0.2,615.0,5000.0,10742.08668165976,2120.0
Ward,Bryan,72.0,180.7,65.9,F,non,aucun,Hauts-de-France,oui,non,1646.0,marié,5.0,0.01,597.0,5000.0,500.0,2140.0
Roman,Kelly,36.0,147.3,91.6,F,oui,bac,Hauts-de-France,oui,oui,2819.0,célibataire,0.0,0.69,570.8,939.77,4903.107218766983,1913.0
Tran,Lynn,34.0,158.7,93.6,H,oui,bac+2,Occitanie,non,oui,1172.0,marié,1.0,0.75,458.0,10000.0,4347.087192331062,1102.0
Reynolds,Dwayne,55.0,143.0,61.4,H,oui,aucun,Occitanie,non,non,3433.0,divorcé,3.0,0.23,434.0,5446.74,500.0,1116.0
Williams,James,73.0,178.9,95.1,F,oui,doctorat,Auvergne-Rhône-Alpes,oui,oui,2930.0,divorcé,2.0,0.71,521.0,5000.0,16362.08140437725,409.0
Brown,Kevin,65.0,184.4,76.3,F,non,bac+2,Île-de-France,non,non,500.0,célibataire,3.0,0.59,609.4,5249.17,500.0,954.0
Woods,Stacey,46.0,163.5,72.2,H,non,master,Auvergne-Rhône-Alpes,oui,oui,1839.0,célibataire,5.0,0.71,637.4,5289.21,8363.069812379106,1158.0
Shelton,Debra,41.0,157.8,59.6,H,non,master,Hauts-de-France,oui,oui,3414.0,marié,3.0,0.93,746.0,5209.664,8268.237558582412,1777.0
Walker,Robin,29.0,167.4,56.5,F,non,master,Bretagne,oui,non,3503.0,célibataire,5.0,0.4,373.0,835.55,500.0,369.0
Lee,Charles,55.0,184.5,60.3,F,oui,bac,Bretagne,oui,non,1961.0,marié,5.0,0.91,669.4,10000.0,500.0,1388.0
Todd,Brittany,43.0,178.1,66.0,H,oui,bac+2,Hauts-de-France,oui,oui,3059.0,marié,2.0,0.32,769.0,5000.0,14094.30081760922,1781.0
Morales,Robert,18.0,175.0,77.8,H,oui,bac,Corse,non,oui,1838.0,veuf,2.0,0.71,590.6,6187.288,12327.103312473731,1456.0
Kidd,Christopher,51.0,160.9,73.5,H,non,doctorat,Provence-Alpes-Côte d’Azur,oui,non,607.0,célibataire,3.0,0.77,547.2,7000.0,500.0,834.0
Rios,Hannah,32.0,176.7,50.8,F,non,doctorat,Auvergne-Rhône-Alpes,oui,oui,3539.0,célibataire,3.0,0.66,839.0,5420.052,16486.630528664326,947.0
Peterson,Tammy,36.0,157.4,82.7,F,oui,master,Corse,oui,non,3823.0,célibataire,4.0,0.49,504.0,5000.0,500.0,2178.0
Bryant,Jessica,22.0,158.1,52.6,H,non,bac+2,Auvergne-Rhône-Alpes,oui,oui,2039.0,divorcé,3.0,0.99,504.2,5000.0,10940.033527908712,1490.0
Watson,Aaron,56.0,177.4,37.7,F,non,bac,Corse,non,oui,3254.0,divorcé,0.0,0.43,605.2,5294.886,500.0,1507.0
Andrade,Amanda,29.0,173.0,84.4,F,non,master,Provence-Alpes-Côte d’Azur,oui,oui,3095.0,veuf,1.0,0.51,480.0,8237.066,15956.415381253795,2220.0
Kemp,Sherri,38.0,155.5,69.2,H,non,bac,Occitanie,non,non,3637.0,marié,3.0,0.78,714.0,5000.0,500.0,1638.0
Williams,Andrew,60.0,154.4,47.6,H,non,bac+2,Île-de-France,oui,oui,2362.0,divorcé,0.0,0.99,603.8,10000.0,16700.76628033377,2123.0
Stone,Christina,32.0,177.7,84.4,F,non,bac,Corse,oui,oui,1279.0,veuf,3.0,0.14,446.0,625.03,500.0,2151.0
Evans,Gregory,75.0,172.6,72.7,F,non,doctorat,Île-de-France,non,oui,2601.0,marié,3.0,0.55,659.8,5365.776,23011.86294145387,561.0
Alvarado,Alyssa,28.0,158.3,84.9,H,oui,doctorat,Île-de-France,non,oui,2466.0,marié,3.0,0.3,704.6,10000.0,39913.545442220304,2233.0
Downs,Jennifer,50.0,169.9,73.3,H,oui,bac+2,Île-de-France,oui,oui,2206.0,veuf,2.0,0.35,374.0,10000.0,17017.89448731642,299.0
Smith,Steven,40.0,171.3,66.9,H,non,master,Auvergne-Rhône-Alpes,oui,oui,3421.0,célibataire,5.0,0.18,696.4,5000.0,10841.692499506436,351.0
Davis,Connor,32.0,170.5,72.9,F,non,doctorat,Hauts-de-France,non,oui,2619.0,marié,1.0,0.13,669.2,1015.11,5197.820123101617,1159.0
Parks,Matthew,22.0,171.0,86.6,H,non,master,Hauts-de-France,oui,oui,1935.0,veuf,3.0,0.8,532.2,2623.798,4442.78545543748,362.0
Sanders,Tracey,54.0,177.1,37.7,H,non,bac+2,Auvergne-Rhône-Alpes,non,non,1167.0,célibataire,1.0,0.61,391.0,10000.0,500.0,1434.0
Green,Katie,47.0,162.3,51.3,F,non,bac,Corse,non,non,831.0,célibataire,3.0,0.66,670.0,10000.0,500.0,868.0
Gibson,Jay,32.0,182.8,64.7,F,non,aucun,Bretagne,non,oui,3817.0,marié,4.0,0.63,540.0,10000.0,11363.917069634696,1429.0
Bennett,Ruben,58.0,180.7,69.8,F,oui,master,Bretagne,oui,oui,2364.0,marié,2.0,0.45,452.2,5000.0,19324.86083354619,1184.0
Sullivan,Eric,69.0,160.7,57.6,F,non,doctorat,Bretagne,non,oui,1571.0,marié,3.0,0.76,551.8,5000.0,17512.77847105645,720.0
Carlson,Joshua,36.0,166.3,74.6,H,oui,bac,Provence-Alpes-Côte d’Azur,oui,oui,3928.0,marié,5.0,0.89,706.0,5000.0,18882.798050504884,1798.0
Gonzalez,Jack,65.0,164.3,44.9,F,oui,master,Occitanie,oui,non,1527.0,divorcé,5.0,0.26,609.0,2444.9700000000003,500.0,1815.0
Sullivan,Savannah,51.0,172.5,102.1,H,oui,doctorat,Provence-Alpes-Côte d’Azur,oui,non,2563.0,divorcé,4.0,0.5,503.0,7195.444,500.0,613.0
Jordan,Eduardo,30.0,174.4,39.3,H,non,doctorat,Bretagne,oui,non,2273.0,veuf,3.0,0.4,607.0,785.97,500.0,702.0
Zavala,Courtney,65.0,167.1,71.7,H,oui,master,Provence-Alpes-Côte d’Azur,oui,oui,2357.0,marié,1.0,0.78,525.8,6218.636,20931.30685439814,2188.0
Acosta,Monica,38.0,187.9,66.2,H,oui,aucun,Île-de-France,non,non,2401.0,marié,2.0,0.11,400.0,1205.8,500.0,1940.0
Elliott,Stephen,24.0,175.8,63.4,F,oui,bac+2,Hauts-de-France,non,oui,3883.0,marié,2.0,0.45,579.8,4148.742,18309.68450374269,936.0
Watkins,Rebecca,63.0,170.8,76.1,F,oui,doctorat,Île-de-France,non,oui,1750.0,marié,3.0,0.82,514.2,855.48,25850.979979764164,900.0
Berry,Patricia,68.0,169.2,89.9,H,non,bac+2,Occitanie,oui,oui,4228.0,marié,4.0,0.84,580.8,5000.0,14071.112177650724,2205.0
Perez,Brittany,62.0,167.5,59.1,H,oui,aucun,Occitanie,oui,non,2963.0,veuf,0.0,0.31,438.0,5000.0,500.0,511.0
Foster,Joshua,26.0,170.4,75.9,H,non,doctorat,Bretagne,non,oui,2706.0,marié,3.0,0.39,487.0,5000.0,26809.32041261296,1572.0
Carter,Kimberly,34.0,177.3,60.3,F,non,bac+2,Île-de-France,non,non,1297.0,veuf,5.0,0.97,498.0,5000.0,500.0,1155.0
Smith,Janet,23.0,176.8,50.1,H,non,aucun,Occitanie,non,oui,4637.0,célibataire,2.0,0.09,849.0,3592.4120000000003,25030.670052142177,1100.0
Turner,Billy,29.0,182.4,68.6,F,non,bac,Normandie,oui,oui,2645.0,marié,4.0,0.14,548.6,751.652,2277.145354776111,1260.0
Fox,Daniel,26.0,160.1,40.6,H,non,aucun,Provence-Alpes-Côte d’Azur,non,oui,3126.0,veuf,3.0,0.31,531.2,369.35,17845.000580176118,1275.0
Ferguson,Jim,60.0,154.3,76.7,H,oui,bac+2,Hauts-de-France,oui,non,2151.0,marié,1.0,0.63,345.0,10000.0,500.0,2210.0
Jackson,Jeremy,72.0,167.7,83.7,H,oui,master,Provence-Alpes-Côte d’Azur,non,oui,1851.0,divorcé,2.0,0.82,598.6,5000.0,27262.08181334808,716.0
Carr,Ricky,69.0,168.5,98.8,H,oui,bac,Corse,oui,non,2901.0,marié,4.0,0.55,636.2,10000.0,500.0,1070.0
Gregory,Christy,31.0,176.1,73.1,H,non,master,Normandie,non,oui,994.0,célibataire,5.0,0.3,312.0,784.78,16881.538527785102,858.0
Rowe,Thomas,40.0,173.2,92.6,H,non,bac,Corse,oui,oui,3435.0,veuf,3.0,0.17,597.0,5000.0,1919.650604490946,711.0
Mason,Brandy,48.0,175.7,49.4,H,non,bac,Île-de-France,non,oui,500.0,veuf,3.0,0.69,607.4,10000.0,5366.782135844513,1568.0
Hernandez,Timothy,43.0,164.8,75.2,F,oui,doctorat,Corse,oui,oui,2252.0,marié,3.0,0.13,442.4,10000.0,19770.58801447668,1280.0
Garcia,Jacob,35.0,149.0,69.6,H,oui,doctorat,Normandie,non,oui,529.0,célibataire,1.0,0.02,447.8,6215.411999999999,28518.042402681996,449.0
Edwards,Thomas,65.0,176.0,68.5,H,non,bac+2,Auvergne-Rhône-Alpes,non,oui,967.0,veuf,0.0,0.95,471.0,5000.0,10322.651983787207,2259.0
Smith,James,49.0,173.9,58.5,H,non,bac,Bretagne,oui,oui,2312.0,marié,3.0,0.75,597.6,10000.0,1979.748774111976,1119.0
Pacheco,Susan,59.0,175.5,45.8,H,non,bac+2,Auvergne-Rhône-Alpes,non,oui,682.0,veuf,1.0,0.08,539.4,10000.0,6873.663473407061,1446.0
Murray,Donna,37.0,176.1,68.3,F,non,bac,Normandie,oui,non,2509.0,marié,2.0,0.88,762.0,421.19,500.0,1485.0
Freeman,Lauren,34.0,167.1,82.8,F,non,aucun,Provence-Alpes-Côte d’Azur,oui,oui,2661.0,célibataire,1.0,0.82,575.2,10000.0,500.0,1632.0
Smith,Lisa,18.0,175.7,83.0,H,non,doctorat,Bretagne,non,oui,3231.0,marié,5.0,0.09,362.0,4342.702,30700.651508551942,1582.0
Smith,Joy,43.0,176.7,79.0,H,oui,bac,Normandie,non,non,2106.0,veuf,3.0,0.23,665.0,5000.0,500.0,1310.0
Williams,Leslie,35.0,165.1,61.4,F,non,bac,Bretagne,oui,oui,2671.0,marié,3.0,0.78,550.6,5000.0,500.0,1633.0
Lee,Chelsea,23.0,163.1,93.0,H,oui,bac,Occitanie,non,non,3871.0,veuf,4.0,0.06,706.8,5154.666,500.0,702.0
Gonzalez,Alejandra,39.0,173.9,81.0,F,oui,master,Auvergne-Rhône-Alpes,oui,oui,2691.0,marié,3.0,0.89,746.2,5000.0,21945.904315684653,430.0
Taylor,Micheal,32.0,178.3,55.0,H,non,master,Hauts-de-France,oui,non,2033.0,veuf,3.0,0.3,551.6,525.64,500.0,1080.0
Peterson,Christopher,48.0,184.2,40.3,F,oui,aucun,Auvergne-Rhône-Alpes,oui,non,2481.0,divorcé,2.0,0.17,548.0,10000.0,500.0,1025.0
Decker,Jennifer,75.0,160.6,69.9,H,oui,bac,Bretagne,non,non,2903.0,divorcé,4.0,0.91,590.6,5118.66,500.0,2274.0
Edwards,Amanda,65.0,178.7,92.2,H,oui,master,Hauts-de-France,non,non,2548.0,célibataire,3.0,0.18,651.2,7000.0,3031.3718481659403,959.0
Stewart,Robert,19.0,173.0,29.049999999999997,F,oui,master,Île-de-France,oui,non,3619.0,marié,1.0,0.2,437.0,866.75,500.0,1921.0
Anderson,Lisa,26.0,174.6,90.5,H,oui,bac+2,Normandie,non,oui,4819.0,divorcé,0.0,0.45,480.0,1130.56,34330.9380373806,1994.0
Lopez,Pam,69.0,164.6,50.4,F,non,master,Auvergne-Rhône-Alpes,oui,non,2300.0,veuf,2.0,0.93,511.0,10000.0,500.0,690.0
Smith,Sharon,48.0,167.2,80.0,H,non,master,Auvergne-Rhône-Alpes,oui,non,3878.0,veuf,3.0,0.52,793.0,3417.0860000000002,5446.426084695993,373.0
Black,James,63.0,165.9,77.3,H,oui,master,Île-de-France,non,oui,1592.0,célibataire,2.0,0.84,684.4,967.95,35021.51375923789,401.0
Nguyen,Shawn,36.0,190.7,84.7,F,non,doctorat,Hauts-de-France,oui,oui,2765.0,marié,3.0,0.87,476.0,4178.039999999999,7694.327938151058,858.0
Washington,Amanda,58.0,172.7,54.8,H,oui,bac+2,Hauts-de-France,oui,oui,2581.0,veuf,3.0,0.61,497.2,5000.0,4272.007237846425,1099.0
Johnson,Eugene,18.0,172.5,54.9,F,oui,bac,Normandie,non,oui,500.0,marié,2.0,0.2,598.0,911.59,2461.673939789295,1605.0
Gutierrez,Douglas,70.0,172.8,74.9,H,non,bac+2,Île-de-France,oui,non,2005.0,marié,1.0,0.43,354.0,3350.442,500.0,955.0
Jackson,Brian,28.0,163.1,73.4,F,non,master,Hauts-de-France,non,non,4102.0,marié,3.0,0.97,471.0,4195.368,500.0,2004.0
Valdez,David,65.0,169.3,49.7,F,oui,bac+2,Corse,non,oui,1950.0,veuf,1.0,0.46,617.0,1506.14,12937.14499278152,1158.0
Johnson,Amanda,62.0,166.5,81.2,F,non,bac+2,Île-de-France,oui,non,1973.0,divorcé,3.0,0.45,738.0,10000.0,500.0,774.0
Elliott,Richard,55.0,159.2,50.5,H,non,aucun,Bretagne,oui,oui,500.0,veuf,2.0,0.9,500.0,3294.738,500.0,1063.0
Burns,Cindy,39.0,169.1,78.9,H,oui,bac,Bretagne,non,non,2115.0,divorcé,3.0,0.08,476.8,1047.81,500.0,391.0
Hill,Michael,71.0,162.1,89.7,F,non,master,Auvergne-Rhône-Alpes,non,non,2238.0,marié,3.0,0.86,753.0,10000.0,500.0,2233.0
Smith,Barbara,75.0,178.9,56.9,F,non,master,Normandie,oui,non,3051.0,marié,3.0,0.47,764.0,5216.156000000001,500.0,1966.0
Rice,Michelle,30.0,165.5,47.4,F,oui,bac+2,Auvergne-Rhône-Alpes,oui,oui,2437.0,marié,2.0,0.84,527.0,1036.38,11947.908649544055,2007.0
Short,Joseph,31.0,172.7,56.4,H,oui,bac,Corse,non,non,2531.0,veuf,2.0,0.63,649.0,714.02,500.0,2013.0
Daniel,Edward,48.0,173.0,80.8,H,oui,doctorat,Normandie,non,oui,4045.0,veuf,3.0,0.19,406.0,10000.0,38827.39750794823,319.0
Ayala,Alex,39.0,178.1,49.9,H,oui,bac+2,Occitanie,oui,oui,2930.0,veuf,4.0,0.28,543.6,10000.0,15306.671395114714,1527.0
Simpson,John,68.0,164.6,72.7,F,oui,aucun,Provence-Alpes-Côte d’Azur,oui,oui,1248.0,marié,3.0,0.34,336.0,800.91,500.0,1490.0
Morgan,Cameron,33.0,165.9,44.5,H,non,doctorat,Corse,oui,oui,1986.0,divorcé,1.0,0.56,620.0,1083.63,6979.042641933249,1032.0
Richardson,Robert,46.0,168.4,75.2,H,oui,bac+2,Auvergne-Rhône-Alpes,oui,oui,3437.0,marié,5.0,0.93,427.0,10000.0,21172.626997293148,2091.0
Gonzalez,Gerald,53.0,167.7,83.8,F,oui,bac,Bretagne,non,oui,1964.0,veuf,4.0,0.2,526.4,6282.9,23577.333299950948,2013.0
Smith,Sandra,27.0,149.5,77.9,F,non,doctorat,Hauts-de-France,non,non,1764.0,marié,4.0,0.33,554.4,5000.0,500.0,521.0
Curry,Kenneth,43.0,169.4,53.5,H,non,aucun,Île-de-France,oui,oui,599.0,marié,3.0,0.57,457.4,7164.772,500.0,2119.0
Hernandez,Wyatt,72.0,162.5,101.7,H,non,doctorat,Bretagne,oui,oui,3079.0,marié,3.0,0.35,568.0,5000.0,15060.755418794995,924.0
Mcmahon,Bryan,23.0,165.2,64.5,F,non,bac+2,Hauts-de-France,oui,non,4013.0,célibataire,1.0,0.22,550.0,5000.0,500.0,1956.0
Smith,Bradley,26.0,165.5,58.9,F,oui,aucun,Auvergne-Rhône-Alpes,oui,non,1302.0,veuf,1.0,0.57,510.2,1073.53,500.0,826.0
Ford,Steven,19.0,174.6,76.9,H,non,aucun,Hauts-de-France,oui,non,500.0,divorcé,3.0,0.68,562.2,10000.0,500.0,1068.0
Wagner,Susan,56.0,189.0,71.3,H,oui,bac,Normandie,non,oui,2946.0,marié,5.0,0.5,463.6,838.39,18830.958642383317,1973.0
Edwards,Tina,36.0,159.0,100.3,H,oui,bac,Corse,non,oui,1941.0,célibataire,0.0,0.72,601.4,3214.0860000000002,500.0,929.0
Mcclain,Lisa,38.0,184.4,80.9,H,oui,aucun,Île-de-France,non,oui,4452.0,divorcé,3.0,0.77,489.4,5371.794,26090.535087497417,1740.0
Holland,Cynthia,48.0,162.9,71.1,H,oui,bac+2,Normandie,oui,non,3395.0,marié,3.0,0.03,712.0,636.91,500.0,468.0
Gilmore,Samantha,74.0,172.0,42.5,F,oui,bac,Bretagne,oui,oui,3047.0,veuf,3.0,0.69,571.2,5000.0,14951.326066062858,1796.0
Cardenas,Jennifer,38.0,180.0,69.1,F,non,bac,Normandie,oui,oui,2880.0,marié,0.0,0.7,562.2,5000.0,1473.5200239223334,1459.0
Holt,Amber,45.0,170.4,48.5,H,non,doctorat,Bretagne,oui,oui,3146.0,marié,3.0,0.7,580.0,10000.0,20104.60136465834,293.0
Nash,James,69.0,177.6,99.8,F,oui,bac+2,Normandie,non,oui,546.0,marié,3.0,0.97,574.6,10000.0,11482.151167716658,1944.0
Hays,Mark,51.0,157.2,69.5,F,oui,bac+2,Auvergne-Rhône-Alpes,oui,oui,4267.0,divorcé,4.0,0.96,782.0,5000.0,22449.39855282556,341.0
Harper,Brittney,26.0,159.1,60.7,F,oui,doctorat,Provence-Alpes-Côte d’Azur,oui,oui,2088.0,veuf,4.0,0.32,694.0,7000.0,20484.981891842057,2209.0
Case,Cassandra,48.0,179.4,78.6,H,oui,bac,Normandie,non,oui,2232.0,marié,3.0,0.81,653.2,754.91,14435.595475419064,601.0
Harrison,Micheal,74.0,171.6,79.1,F,oui,bac+2,Provence-Alpes-Côte d’Azur,oui,non,2691.0,marié,3.0,0.2,841.0,969.96,500.0,368.0
Garcia,Jessica,53.0,163.3,62.5,F,non,doctorat,Île-de-France,non,non,1475.0,veuf,3.0,0.58,452.2,3576.5080000000003,500.0,1086.0
Hodge,James,22.0,159.6,82.4,F,oui,aucun,Provence-Alpes-Côte d’Azur,non,oui,698.0,marié,4.0,0.51,756.4,6408.228,1804.7224221419824,1708.0
Knight,Erika,38.0,168.6,73.0,H,oui,bac+2,Bretagne,non,non,1294.0,marié,3.0,0.45,526.2,816.924,500.0,1072.0
Hess,Theodore,47.0,167.6,79.7,F,non,bac,Auvergne-Rhône-Alpes,non,oui,2620.0,marié,4.0,0.74,635.2,5000.0,7542.823725513853,2224.0
Guzman,Tony,28.0,164.2,47.2,H,non,aucun,Occitanie,oui,non,2167.0,veuf,1.0,0.18,710.0,4338.754,500.0,1627.0
Spencer,Jennifer,31.0,177.3,74.8,F,oui,aucun,Normandie,non,oui,1623.0,veuf,3.0,0.51,625.8,3406.504,2407.834369126133,1962.0
Lynch,Cameron,28.0,172.8,65.4,F,non,bac+2,Occitanie,oui,oui,2623.0,divorcé,2.0,0.79,682.8,6263.814,2012.032997487594,1859.0
Rangel,Joshua,71.0,160.0,85.0,F,non,aucun,Corse,oui,oui,2622.0,célibataire,2.0,0.41,741.0,5000.0,500.0,1276.0
Sullivan,Henry,50.0,163.3,67.3,H,oui,aucun,Corse,oui,oui,2858.0,veuf,3.0,0.46,537.0,856.78,500.0,815.0
Lewis,Kathryn,26.0,165.2,80.4,F,non,bac+2,Auvergne-Rhône-Alpes,oui,oui,4245.0,célibataire,1.0,0.42,714.4,683.76,8781.106659174166,1864.0
Porter,John,68.0,166.0,80.7,H,oui,bac+2,Auvergne-Rhône-Alpes,oui,oui,1795.0,veuf,2.0,0.07,549.4,5000.0,16913.271530693055,1392.0
Jenkins,Matthew,68.0,161.3,90.1,F,oui,master,Auvergne-Rhône-Alpes,non,oui,500.0,divorcé,3.0,0.96,469.0,1094.8,17814.286530367346,1505.0
Diaz,Tina,66.0,153.3,97.6,H,oui,aucun,Occitanie,non,oui,4716.0,veuf,2.0,0.66,830.0,10000.0,35398.55546099379,956.0
Myers,Sarah,36.0,166.8,68.1,H,non,aucun,Île-de-France,non,oui,2164.0,marié,3.0,0.22,611.6,4145.812,17157.233553829006,1008.0
Mclean,Norma,45.0,185.6,64.6,H,oui,master,Normandie,oui,non,2146.0,marié,3.0,0.5,624.0,663.84,500.0,2260.0
Miller,Erik,32.0,175.6,84.0,H,non,aucun,Bretagne,oui,oui,3974.0,célibataire,4.0,0.29,562.0,5000.0,2241.3585647215973,1286.0
Klein,Daniel,51.0,182.4,75.0,H,non,bac+2,Bretagne,oui,oui,500.0,divorcé,5.0,0.86,829.0,5000.0,2752.7461889269243,1034.0
Wright,Lisa,67.0,174.6,82.3,F,non,bac,Hauts-de-France,oui,non,1592.0,marié,2.0,0.1,637.4,750.38,500.0,365.0
